gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B cell	CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	fibroblast	gut endothelial cell	intestinal crypt stem cell of large intestine	intestinal enteroendocrine cell	intestinal tuft cell	large intestine goblet cell	mast cell	monocyte	paneth cell of colon	plasma cell	transit amplifying cell of colon
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-SC08F923F07	ITGAV	0.015	0.158	0.15	0.028	0.515	0.657	0.081	0.0	0.0	0.028	0.323	1.081	0.023	0.012	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-SC01D9AD677	ITGAV	0.015	0.158	0.15	0.028	0.515	0.657	0.081	0.0	0.0	0.028	0.323	1.081	0.023	0.012	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC06D7BD0F6	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0FCA446B5	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC07763D025	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC021D4420C	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC02EA03F82	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0A5BCC92E	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0F72E9E4E	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0D3D23FAA	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0C4FD0754	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0F0AC498A	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC060FE7871	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0A6D5D2B1	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC042AD06C6	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb5_complex	CPI-SC09B45FB39	ITGAV	0.0	0.0	0.021	0.028	0.515	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb6_complex	CPI-SC03C27B368	ITGAV	0.0	0.006	0.0	0.028	0.0	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb6_complex	CPI-SC08AC51E15	ITGAV	0.0	0.006	0.0	0.028	0.0	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb6_complex	CPI-SC0DA808D76	ITGAV	0.0	0.006	0.0	0.028	0.0	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb8_complex	CPI-SC0202406F0	ITGAV	0.0	0.0	0.0	0.028	0.087	0.284	0.081	0.0	0.0	0.028	0.0	1.082	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC06D7BD0F6	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0FCA446B5	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC07763D025	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC021D4420C	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC02EA03F82	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0A5BCC92E	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0F72E9E4E	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0D3D23FAA	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0C4FD0754	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0F0AC498A	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC060FE7871	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0A6D5D2B1	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC042AD06C6	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB5	P18084	True	ITB5_HUMAN	integrin_aVb5_complex	CPI-SC09B45FB39	ITGB5	0.0	0.0	0.021	0.028	0.515	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
ITGB6	P18564	True	ITB6_HUMAN	integrin_aVb6_complex	CPI-SC03C27B368	ITGB6	0.0	0.006	0.0	0.028	0.0	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
ITGB6	P18564	True	ITB6_HUMAN	integrin_aVb6_complex	CPI-SC08AC51E15	ITGB6	0.0	0.006	0.0	0.028	0.0	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
ITGB6	P18564	True	ITB6_HUMAN	integrin_aVb6_complex	CPI-SC0DA808D76	ITGB6	0.0	0.006	0.0	0.028	0.0	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0
ITGB8	P26012	True	ITB8_HUMAN	integrin_aVb8_complex	CPI-SC0202406F0	ITGB8	0.0	0.0	0.0	0.028	0.087	0.284	0.081	0.0	0.0	0.028	0.0	1.082	0.023	0.0	0.0
ITGAX	P20702	True	ITAX_HUMAN	integrin_aXb2_complex	CPI-SC08CB03AD8	ITGAX	0.097	0.001	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAX	P20702	True	ITAX_HUMAN	integrin_aXb2_complex	CPI-SC0542462B9	ITGAX	0.097	0.001	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAX	P20702	True	ITAX_HUMAN	integrin_aXb2_complex	CPI-SC0EFDBED2D	ITGAX	0.097	0.001	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KREMEN1	Q96MU8	True	KREM1_HUMAN	Kremen1_LRP6	CPI-SC0456039E0	KREMEN1	0.0	0.0	0.0	0.061	0.182	0.0	0.112	0.0	0.0	0.051	0.0	0.0	0.006	0.0	0.031
MUSK	O15146	True	MUSK_HUMAN	LRP4_MUSK_complex	CPI-SC0AD2CE0A8	MUSK	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP4	O75096	True	LRP4_HUMAN	LRP4_MUSK_complex	CPI-SC0AD2CE0A8	LRP4	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D_II_receptor	CPI-SC07B215915	KLRK1	0.007	0.001	0.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D_II_receptor	CPI-SC013345660	KLRK1	0.007	0.001	0.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D_II_receptor	CPI-SC059E0FCB6	KLRK1	0.007	0.001	0.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D_II_receptor	CPI-SC0324880F8	KLRK1	0.007	0.001	0.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D_II_receptor	CPI-SC00BFC481D	KLRK1	0.007	0.001	0.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D_II_receptor	CPI-SC07B215915	HCST	0.007	0.001	0.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D_II_receptor	CPI-SC013345660	HCST	0.007	0.001	0.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D_II_receptor	CPI-SC059E0FCB6	HCST	0.007	0.001	0.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D_II_receptor	CPI-SC0324880F8	HCST	0.007	0.001	0.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D_II_receptor	CPI-SC00BFC481D	HCST	0.007	0.001	0.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OSMR	Q99650	True	OSMR_HUMAN	OSMR	CPI-SC04DB1BDAB	OSMR	0.001	0.002	0.0	0.002	0.377	0.222	0.0	0.0	0.0	0.0	0.0	1.589	0.0	0.0	0.0
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR_complex	CPI-SC00DF4C861	PDGFRA	0.0	0.0	0.0	0.0	1.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR_complex	CPI-SC042177446	PDGFRA	0.0	0.0	0.0	0.0	1.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR_complex	CPI-SC00DF4C861	PDGFRB	0.0	0.0	0.0	0.0	1.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR_complex	CPI-SC042177446	PDGFRB	0.0	0.0	0.0	0.0	1.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EZR	P15311	True	EZRI_HUMAN	pL1:Ezrin	CPI-SC030C83222	EZR	0.007	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.414	0.0	0.0	0.0
L1CAM	P32004	True	L1CAM_HUMAN	pL1:Ezrin	CPI-SC030C83222	L1CAM	0.007	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.414	0.0	0.0	0.0
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex1	CPI-SC03CCAAB4B	PLXNA1	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex3	CPI-SC0C8A5C197	PLXNA1	0.0	0.0	0.0	0.0	0.117	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014
NRP1	O14786	True	NRP1_HUMAN	PlexinA1_complex3	CPI-SC0C8A5C197	NRP1	0.0	0.0	0.0	0.0	0.117	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-SC019D0A439	NRP1	0.0	0.0	0.0	0.0	0.118	1.027	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-SC08F771F98	NRP1	0.0	0.0	0.0	0.0	0.118	1.027	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014
NRP1	O14786	True	NRP1_HUMAN	PlexinA3_complex1	CPI-SC05F339947	NRP1	0.0	0.0	0.0	0.0	0.153	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-SC096905331	NRP1	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-SC019D0A439	PLXNA2	0.0	0.0	0.0	0.0	0.118	1.027	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-SC08F771F98	PLXNA2	0.0	0.0	0.0	0.0	0.118	1.027	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014
PLXNA3	P51805	True	PLXA3_HUMAN	PlexinA3_complex1	CPI-SC05F339947	PLXNA3	0.0	0.0	0.0	0.0	0.153	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014
PLXNA4	Q9HCM2	True	PLXA4_HUMAN	PlexinA4_complex1	CPI-SC096905331	PLXNA4	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_BOC_transmembrane_receptor	CPI-SC006556DF8	PTCH1	0.0	0.0	0.0	0.0	0.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_BOC_transmembrane_receptor	CPI-SC0037338E6	PTCH1	0.0	0.0	0.0	0.0	0.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_BOC_transmembrane_receptor	CPI-SC006170BDC	PTCH1	0.0	0.0	0.0	0.0	0.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_CDON_transmembrane_receptor	CPI-SC0ABE55781	PTCH1	0.0	0.0	0.0	0.013	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_CDON_transmembrane_receptor	CPI-SC036B73615	PTCH1	0.0	0.0	0.0	0.013	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_CDON_transmembrane_receptor	CPI-SC08B0B5F27	PTCH1	0.0	0.0	0.0	0.013	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_GAS1_transmembrane_receptor	CPI-SC03021510C	PTCH1	0.0	0.001	0.0	0.0	0.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_GAS1_transmembrane_receptor	CPI-SC0C3E862AA	PTCH1	0.0	0.001	0.0	0.0	0.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_GAS1_transmembrane_receptor	CPI-SC07F2D6624	PTCH1	0.0	0.001	0.0	0.0	0.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BOC	Q9BWV1	True	BOC_HUMAN	PTCH_BOC_transmembrane_receptor	CPI-SC006556DF8	BOC	0.0	0.0	0.0	0.0	0.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BOC	Q9BWV1	True	BOC_HUMAN	PTCH_BOC_transmembrane_receptor	CPI-SC0037338E6	BOC	0.0	0.0	0.0	0.0	0.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BOC	Q9BWV1	True	BOC_HUMAN	PTCH_BOC_transmembrane_receptor	CPI-SC006170BDC	BOC	0.0	0.0	0.0	0.0	0.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BOC	Q9BWV1	True	BOC_HUMAN	PTCH2_BOC_transmembrane_receptor	CPI-SC04220334A	BOC	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDON	Q4KMG0	True	CDON_HUMAN	PTCH_CDON_transmembrane_receptor	CPI-SC0ABE55781	CDON	0.0	0.0	0.0	0.013	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDON	Q4KMG0	True	CDON_HUMAN	PTCH_CDON_transmembrane_receptor	CPI-SC036B73615	CDON	0.0	0.0	0.0	0.013	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDON	Q4KMG0	True	CDON_HUMAN	PTCH_CDON_transmembrane_receptor	CPI-SC08B0B5F27	CDON	0.0	0.0	0.0	0.013	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDON	Q4KMG0	True	CDON_HUMAN	PTCH2_CDON_transmembrane_receptor	CPI-SC0351D1E88	CDON	0.0	0.0	0.0	0.009	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAS1	P54826	True	GAS1_HUMAN	PTCH_GAS1_transmembrane_receptor	CPI-SC03021510C	GAS1	0.0	0.001	0.0	0.0	0.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAS1	P54826	True	GAS1_HUMAN	PTCH_GAS1_transmembrane_receptor	CPI-SC0C3E862AA	GAS1	0.0	0.001	0.0	0.0	0.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAS1	P54826	True	GAS1_HUMAN	PTCH_GAS1_transmembrane_receptor	CPI-SC07F2D6624	GAS1	0.0	0.001	0.0	0.0	0.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAS1	P54826	True	GAS1_HUMAN	PTCH2_GAS1_transmembrane_receptor	CPI-SC054175DCB	GAS1	0.0	0.001	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH2	Q9Y6C5	True	PTC2_HUMAN	PTCH2_BOC_transmembrane_receptor	CPI-SC04220334A	PTCH2	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH2	Q9Y6C5	True	PTC2_HUMAN	PTCH2_CDON_transmembrane_receptor	CPI-SC0351D1E88	PTCH2	0.0	0.0	0.0	0.009	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH2	Q9Y6C5	True	PTC2_HUMAN	PTCH2_GAS1_transmembrane_receptor	CPI-SC054175DCB	PTCH2	0.0	0.001	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALCRL	Q16602	True	CALRL_HUMAN	RAMP1_complex	CPI-SC00EA503F2	CALCRL	0.0	0.0	0.0	0.002	0.156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALCRL	Q16602	True	CALRL_HUMAN	RAMP1_complex	CPI-SC02CD655EB	CALCRL	0.0	0.0	0.0	0.002	0.156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALCRL	Q16602	True	CALRL_HUMAN	RAMP2_complex	CPI-SC01AD532CA	CALCRL	0.0	0.0	0.0	0.0	0.156	0.427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAMP1	O60894	True	RAMP1_HUMAN	RAMP1_complex	CPI-SC00EA503F2	RAMP1	0.0	0.0	0.0	0.002	0.156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAMP1	O60894	True	RAMP1_HUMAN	RAMP1_complex	CPI-SC02CD655EB	RAMP1	0.0	0.0	0.0	0.002	0.156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAMP2	O60895	True	RAMP2_HUMAN	RAMP2_complex	CPI-SC01AD532CA	RAMP2	0.0	0.0	0.0	0.0	0.156	0.427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC0A31C8D8B	RXRA	0.0	0.005	0.014	0.022	0.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC0B7C148C8	RXRA	0.0	0.005	0.014	0.022	0.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC07CAD6A4A	RXRA	0.0	0.005	0.014	0.022	0.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	RXRA	0.0	0.005	0.014	0.022	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	RXRA	0.0	0.005	0.014	0.022	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC0564402E8	RXRA	0.0	0.005	0.014	0.022	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC0A31C8D8B	CRABP2	0.0	0.005	0.014	0.022	0.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC0B7C148C8	CRABP2	0.0	0.005	0.014	0.022	0.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC07CAD6A4A	CRABP2	0.0	0.005	0.014	0.022	0.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC0A06D2C2D	CRABP2	0.0	0.005	0.014	0.022	0.285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC0974AE49B	CRABP2	0.0	0.005	0.014	0.022	0.285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC09B046394	CRABP2	0.0	0.005	0.014	0.022	0.285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC0010C54C6	CRABP2	0.0	0.005	0.014	0.022	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC0C61DFEC5	CRABP2	0.0	0.005	0.014	0.022	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC03F7FB36A	CRABP2	0.0	0.005	0.014	0.022	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC06F5021B7	CRABP2	0.0	0.005	0.0	0.007	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC021B19C0E	CRABP2	0.0	0.005	0.0	0.007	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
